state,year,crashType,bus,heavyRigid,articulated,speedLimit,roadUser,gender,age
Qld,2019,Single,No,No,No,60,Motorcycle,Male,33
Vic,2019,Single,No,No,No,110,Motorcycle,Male,41
ACT,2019,Single,No,No,No,80,Pedestrian,Male,44
NT,2019,Single,No,No,No,130,Driver,Male,26
NT,2019,Single,No,No,No,110,Passenger,Male,12
Vic,2019,Single,No,Yes,No,50,Passenger,Male,55
Qld,2019,Single,No,No,No,60,Pedestrian,Male,17
Qld,2019,Single,No,No,No,100,Driver,Male,18
Qld,2019,Single,No,No,No,100,Driver,Male,82
SA,2019,Multiple,No,No,Yes,110,Other,Male,60
Vic,2019,Single,No,No,No,100,Driver,Female,26
WA,2019,Single,No,No,No,110,Passenger,Male,39
WA,2019,Single,No,No,No,90,Motorcycle,Female,69
NSW,2019,Single,No,No,No,60,Motorcycle,Male,23
WA,2019,Multiple,No,No,No,90,Driver,Male,82
NSW,2019,Single,No,No,No,60,Motorcycle,Male,24
Vic,2019,Single,No,No,No,50,Pedestrian,Male,1
NSW,2019,Single,No,No,No,100,Driver,Male,63
NSW,2019,Multiple,No,No,No,100,Driver,Male,29
WA,2019,Single,No,No,No,80,Motorcycle,Male,24
WA,2019,Single,No,No,No,60,Driver,Male,26
SA,2019,Multiple,No,No,Yes,110,Driver,Female,32
WA,2019,Single,No,No,No,90,Driver,Male,18
Vic,2019,Multiple,No,No,Yes,100,Passenger,Female,16
Vic,2019,Multiple,No,No,No,100,Motorcycle,Male,20
Vic,2019,Single,No,No,No,80,Driver,Male,38
Vic,2019,Single,No,No,No,100,Driver,Male,64
NSW,2019,Single,No,Yes,No,50,Driver,Male,28
NSW,2019,Multiple,Yes,No,No,50,Motorcycle,Male,32
Vic,2019,Single,No,No,No,100,Motorcycle,Male,57
NSW,2019,Multiple,Yes,No,No,50,Motorcycle,Male,28
SA,2019,Multiple,No,No,Yes,110,Motorcycle,Male,49
WA,2019,Single,No,No,No,50,Driver,Male,21
Qld,2019,Single,No,No,No,100,Driver,Male,40
SA,2019,Single,No,No,No,60,Motorcycle,Male,18
SA,2019,Single,No,No,No,60,Passenger,Female,19
NSW,2019,Single,No,No,No,100,Passenger,Female,3
WA,2019,Multiple,No,No,No,100,Driver,Male,44
Vic,2019,Single,No,No,No,110,Motorcycle,Male,51
NSW,2019,Single,No,No,No,100,Driver,Female,34
NSW,2019,Single,No,No,No,80,Driver,Male,43
Vic,2019,Single,No,No,No,60,Motorcycle,Male,52
NT,2019,Single,No,No,No,130,Passenger,Male,29
Vic,2019,Multiple,No,No,Yes,110,Driver,Male,61
Qld,2019,Multiple,No,No,No,100,Driver,Male,23
Vic,2019,Single,No,No,No,80,Motorcycle,Male,65
WA,2019,Single,No,No,No,110,Driver,Male,34
NSW,2019,Single,No,Yes,No,80,Driver,Male,40
NSW,2019,Single,No,No,No,100,Passenger,Male,41
NSW,2019,Single,No,No,No,110,Driver,Male,34
Vic,2019,Single,No,No,No,100,Driver,Male,20
NSW,2019,Multiple,No,Yes,No,100,Driver,Male,38
SA,2019,Multiple,No,No,No,60,Motorcycle,Male,19
WA,2019,Single,No,No,No,110,Driver,Male,45
NSW,2019,Single,No,No,No,100,Driver,Male,21
NSW,2019,Single,No,No,No,80,Driver,Male,46
NSW,2019,Single,No,No,No,90,Passenger,Female,55
NSW,2019,Single,No,No,No,80,Motorcycle,Male,27
Qld,2019,Single,No,No,No,100,Driver,Male,24
Vic,2019,Multiple,No,No,No,60,Passenger,Female,84
Qld,2019,Multiple,No,No,No,70,Motorcycle,Male,23
NSW,2019,Multiple,No,No,No,100,Driver,Male,56
Qld,2019,Single,No,No,No,60,Driver,Male,59
NSW,2019,Single,No,No,No,50,Driver,Male,46
WA,2019,Multiple,No,No,No,110,Driver,Male,22
Qld,2018,Multiple,No,No,No,60,Motorcycle,Male,29
SA,2018,Single,No,No,No,60,Passenger,Male,19
NSW,2018,Multiple,No,No,No,100,Driver,Male,30
NSW,2018,Single,No,No,No,100,Driver,Male,32
NSW,2018,Single,No,No,No,100,Motorcycle,Male,66
NSW,2018,Single,No,No,No,70,Motorcycle,Male,20
NSW,2018,Single,No,No,No,110,Passenger,Male,18
NSW,2018,Single,No,No,No,100,Driver,Male,22
NSW,2018,Multiple,No,No,No,60,Passenger,Female,89
Vic,2018,Single,No,No,No,50,Driver,Female,74
SA,2018,Single,No,No,No,100,Driver,Male,29
Qld,2018,Multiple,No,No,No,100,Driver,Male,21
WA,2018,Multiple,No,No,Yes,110,Passenger,Male,41
WA,2018,Single,No,No,No,80,Passenger,Male,24
NSW,2018,Single,No,No,No,100,Driver,Male,61
NSW,2018,Single,No,No,No,70,Driver,Male,45
NSW,2018,Single,No,No,No,80,Motorcycle,Male,54
NT,2018,Single,No,No,No,60,Passenger,Female,25
Vic,2018,Multiple,No,No,No,50,Motorcycle,Male,17
NT,2018,Single,No,No,No,100,Passenger,Female,29
Tas,2018,Multiple,No,No,No,100,Passenger,Male,18
Vic,2018,Single,No,No,No,80,Driver,Male,27
Qld,2018,Multiple,No,No,No,100,Motorcycle,Male,53
Vic,2018,Single,No,No,No,80,Passenger,Male,27
Tas,2018,Multiple,No,No,No,100,Driver,Female,18
Qld,2018,Multiple,No,No,No,100,Passenger,Male,47
NSW,2018,Single,No,No,No,80,Driver,Male,17
Vic,2018,Multiple,No,No,No,60,Passenger,Female,21
Tas,2018,Multiple,No,No,No,100,Passenger,Male,18
NSW,2018,Single,No,No,No,100,Passenger,Female,19
SA,2018,Single,No,No,No,100,Driver,Male,49
SA,2018,Single,No,No,No,60,Other,Male,46
Tas,2018,Multiple,No,No,No,100,Driver,Female,69
WA,2018,Single,No,No,No,110,Driver,Male,28
Vic,2018,Multiple,No,No,No,100,Driver,Male,60
Vic,2018,Multiple,No,No,Yes,100,Driver,Male,20
Qld,2018,Single,No,No,No,80,Driver,Male,21
Qld,2018,Single,No,No,No,60,Driver,Male,22
NSW,2018,Single,No,No,No,110,Driver,Male,16
WA,2018,Multiple,Yes,No,No,110,Driver,Male,66
Qld,2018,Single,No,No,No,50,Other,Male,48
NSW,2018,Single,No,No,No,50,Pedestrian,Female,55
Vic,2018,Multiple,No,No,No,50,Driver,Male,52
Qld,2018,Multiple,No,No,Yes,100,Driver,Male,62
Qld,2018,Multiple,No,No,Yes,100,Driver,Male,31
WA,2018,Multiple,No,Yes,No,110,Driver,Male,85
NT,2018,Single,No,No,No,130,Driver,Male,30
Qld,2018,Single,Yes,No,No,50,Pedestrian,Male,1
SA,2018,Multiple,No,No,Yes,110,Passenger,Male,90
Qld,2018,Single,No,No,No,50,Pedestrian,Male,20
Qld,2018,Single,No,No,No,100,Driver,Male,56
NSW,2018,Single,No,No,No,50,Driver,Male,67
Qld,2018,Single,No,No,No,100,Driver,Male,66
NSW,2018,Single,No,No,No,100,Driver,Female,19
NSW,2018,Multiple,No,Yes,No,50,Pedestrian,Female,44
NSW,2018,Single,No,No,No,100,Passenger,Male,3
NSW,2018,Multiple,No,No,No,60,Driver,Female,80
WA,2018,Single,No,No,No,110,Driver,Female,49
NSW,2018,Multiple,Yes,No,No,50,Driver,Female,50
NSW,2018,Multiple,No,No,No,100,Passenger,Male,40
Qld,2018,Single,No,No,No,60,Motorcycle,Male,33
WA,2018,Single,No,No,No,90,Driver,Male,19
WA,2018,Single,No,No,No,50,Pedestrian,Male,29
Qld,2018,Multiple,No,No,Yes,100,Driver,Female,18
NSW,2018,Single,No,No,No,50,Pedestrian,Female,70
Vic,2018,Single,No,No,No,100,Driver,Male,52
Vic,2018,Single,Yes,No,No,80,Pedestrian,Male,39
NSW,2018,Single,No,No,No,70,Motorcycle,Male,28
Qld,2018,Multiple,No,No,No,100,Driver,Male,82
Qld,2018,Single,No,No,No,40,Passenger,Female,69
Qld,2018,Single,No,No,No,90,Pedestrian,Male,38
Qld,2018,Multiple,No,No,Yes,100,Passenger,Male,7
NSW,2018,Multiple,No,No,No,100,Motorcycle,Male,69
Vic,2018,Single,No,No,No,60,Pedestrian,Male,32
NSW,2018,Single,No,No,No,40,Driver,Male,24
Qld,2018,Single,No,No,No,60,Pedestrian,Female,75
Vic,2018,Multiple,No,No,No,100,Other,Male,65
SA,2018,Single,No,No,No,60,Pedestrian,Male,24
Vic,2018,Single,No,No,No,60,Pedestrian,Female,89
Vic,2018,Single,No,No,No,100,Passenger,Female,51
Vic,2018,Single,No,No,No,80,Pedestrian,Male,20
SA,2018,Single,No,No,No,80,Motorcycle,Male,67
Qld,2018,Single,No,No,No,60,Pedestrian,Male,76
Qld,2018,Single,No,No,No,50,Pedestrian,Female,52
SA,2018,Multiple,No,No,Yes,110,Driver,Female,76
SA,2018,Single,No,No,No,70,Pedestrian,Male,21
NSW,2018,Single,No,No,No,60,Pedestrian,Male,81
WA,2018,Single,No,No,No,50,Pedestrian,Female,30
Vic,2018,Multiple,No,No,No,100,Pedestrian,Male,29
Qld,2018,Multiple,No,No,No,60,Motorcycle,Male,51
NSW,2018,Single,No,No,No,100,Pedestrian,Male,15
WA,2018,Single,No,No,No,110,Driver,Female,17
Vic,2018,Multiple,No,No,No,60,Other,Male,43
WA,2018,Single,No,No,No,50,Pedestrian,Male,24
NSW,2018,Single,No,No,No,50,Pedestrian,Male,62
Qld,2018,Single,No,No,Yes,100,Driver,Male,45
NSW,2018,Single,No,No,No,50,Motorcycle,Male,28
NSW,2018,Single,No,No,No,50,Pedestrian,Male,47
SA,2018,Single,No,No,No,70,Driver,Male,19
Vic,2018,Single,No,No,No,80,Pedestrian,Male,21
Qld,2018,Single,No,No,No,50,Motorcycle,Male,20
NSW,2018,Single,No,No,No,50,Pedestrian,Male,18
Qld,2018,Single,No,No,No,100,Driver,Male,43
Qld,2018,Single,No,No,No,70,Pedestrian,Male,27
NSW,2018,Single,No,No,No,50,Driver,Male,28
NSW,2018,Single,No,No,No,60,Pedestrian,Male,79
NSW,2018,Single,No,No,No,50,Driver,Male,41
Vic,2018,Multiple,No,No,No,80,Driver,Male,65
Vic,2018,Single,No,No,No,80,Motorcycle,Female,61
Vic,2018,Multiple,No,No,No,100,Driver,Male,87
NSW,2018,Single,No,No,No,100,Driver,Male,20
NSW,2018,Single,No,No,No,100,Driver,Male,82
WA,2018,Single,No,No,No,110,Driver,Male,26
Qld,2018,Single,No,No,No,60,Motorcycle,Male,66
WA,2018,Single,No,No,No,110,Passenger,Female,28
WA,2018,Single,No,No,No,110,Driver,Female,19
NSW,2018,Single,No,No,No,60,Driver,Male,84
WA,2018,Single,No,No,No,110,Driver,Male,71
NSW,2018,Multiple,No,No,No,80,Motorcycle,Male,32
NSW,2018,Multiple,No,No,Yes,70,Pedestrian,Male,87
Vic,2018,Multiple,No,Yes,No,60,Other,Female,28
NSW,2018,Multiple,No,No,Yes,80,Driver,Male,71
WA,2018,Multiple,No,No,Yes,110,Passenger,Female,32
NSW,2018,Single,No,No,No,60,Motorcycle,Male,59
NT,2018,Single,No,No,No,130,Driver,Male,58
WA,2018,Multiple,No,No,No,80,Other,Male,68
Vic,2018,Single,No,No,No,100,Motorcycle,Male,29
NSW,2018,Single,No,No,No,60,Pedestrian,Male,70
SA,2018,Single,No,No,No,100,Motorcycle,Male,45
Vic,2018,Single,No,No,No,40,Pedestrian,Male,73
SA,2018,Single,No,No,No,100,Driver,Male,35
Vic,2018,Multiple,No,No,No,100,Driver,Female,80
Vic,2018,Single,No,No,No,60,Motorcycle,Male,37
Qld,2018,Single,No,No,No,100,Motorcycle,Male,64
SA,2018,Multiple,No,No,No,110,Driver,Female,19
NSW,2018,Single,No,No,No,70,Pedestrian,Female,77
SA,2018,Single,No,No,No,100,Driver,Male,76
Vic,2018,Single,No,No,No,100,Driver,Male,82
NT,2018,Single,No,No,No,110,Motorcycle,Male,42
Qld,2018,Single,No,No,No,60,Pedestrian,Female,60
Vic,2018,Single,No,No,No,100,Motorcycle,Male,26
Tas,2018,Single,No,No,No,100,Driver,Male,65
Vic,2018,Single,No,No,No,80,Motorcycle,Male,72
Vic,2018,Single,No,No,No,60,Pedestrian,Female,8
NSW,2018,Multiple,No,No,No,60,Passenger,Male,14
WA,2018,Single,No,No,No,110,Driver,Male,43
NSW,2018,Single,No,No,No,50,Motorcycle,Male,16
Qld,2018,Single,No,No,No,80,Pedestrian,Male,18
SA,2018,Multiple,No,Yes,No,60,Motorcycle,Male,71
Qld,2018,Multiple,No,Yes,No,100,Driver,Female,46
Vic,2018,Single,No,No,No,100,Motorcycle,Male,62
WA,2018,Multiple,No,No,No,60,Motorcycle,Male,55
WA,2018,Single,No,No,No,110,Passenger,Male,34
Vic,2018,Single,No,No,No,60,Pedestrian,Male,92
Tas,2018,Multiple,Yes,No,No,110,Passenger,Female,53
NSW,2018,Multiple,No,No,Yes,100,Driver,Male,39
Qld,2018,Multiple,No,No,No,60,Driver,Female,52
WA,2018,Multiple,No,No,No,110,Driver,Male,83
Qld,2018,Multiple,No,Yes,No,100,Passenger,Female,12
NT,2018,Single,No,No,No,100,Motorcycle,Female,54
NSW,2018,Multiple,No,No,No,60,Motorcycle,Male,29
Qld,2018,Single,No,No,Yes,100,Driver,Male,57
Qld,2018,Single,No,No,No,100,Driver,Male,33
WA,2018,Single,No,No,No,90,Driver,Male,22
WA,2018,Single,No,No,No,70,Motorcycle,Male,61
Vic,2018,Multiple,No,No,No,60,Passenger,Male,20
SA,2018,Single,No,No,No,100,Motorcycle,Male,63
Qld,2018,Single,No,No,No,80,Driver,Male,29
Vic,2018,Single,No,No,No,100,Driver,Male,51
NSW,2018,Multiple,No,No,No,100,Driver,Male,37
Vic,2018,Multiple,No,No,Yes,100,Driver,Female,37
Vic,2018,Multiple,No,No,No,80,Motorcycle,Male,51
NSW,2018,Multiple,No,No,No,80,Driver,Male,53
NSW,2018,Single,No,No,No,80,Passenger,Female,23
Qld,2018,Multiple,No,No,No,100,Driver,Female,18
WA,2018,Multiple,No,No,No,100,Driver,Male,44
SA,2018,Single,No,No,No,90,Motorcycle,Male,62
Qld,2018,Single,No,No,No,80,Driver,Male,60
Qld,2018,Multiple,No,No,No,100,Other,Male,44
Vic,2018,Multiple,No,No,No,80,Passenger,Female,20
SA,2018,Multiple,No,No,No,100,Passenger,Female,18
WA,2018,Single,No,No,No,110,Driver,Male,46
Vic,2018,Multiple,No,No,No,80,Motorcycle,Male,28
NSW,2018,Single,No,No,No,50,Driver,Male,41
SA,2018,Multiple,No,No,No,100,Driver,Male,17
SA,2018,Single,No,No,No,110,Driver,Male,58
SA,2018,Single,No,No,No,110,Passenger,Male,45
WA,2018,Multiple,No,No,No,110,Driver,Female,20
Qld,2018,Single,No,No,No,100,Driver,Male,26
Tas,2018,Multiple,No,No,No,110,Motorcycle,Male,27
NSW,2018,Single,No,No,No,50,Passenger,Male,42
Vic,2018,Multiple,No,No,Yes,100,Passenger,Male,12
Qld,2018,Multiple,No,No,No,80,Motorcycle,Male,26
NSW,2018,Multiple,No,No,No,60,Driver,Male,25
Vic,2018,Single,No,No,No,100,Motorcycle,Male,68
Qld,2018,Multiple,No,No,No,100,Driver,Male,31
Qld,2018,Multiple,No,No,No,100,Passenger,Female,44
Vic,2018,Single,No,No,No,80,Driver,Female,25
Vic,2018,Multiple,No,No,No,100,Motorcycle,Male,62
Qld,2018,Single,No,No,No,100,Driver,Male,19
NSW,2018,Multiple,No,No,No,100,Motorcycle,Male,62
Vic,2018,Single,No,No,No,100,Driver,Male,25
Vic,2018,Multiple,No,No,No,100,Driver,Male,75
WA,2018,Single,No,No,No,50,Motorcycle,Male,36
Vic,2018,Multiple,No,No,No,80,Driver,Male,42
WA,2018,Single,No,No,No,70,Motorcycle,Male,38
SA,2018,Single,No,No,No,100,Driver,Male,49
Vic,2018,Single,No,No,No,100,Passenger,Female,28
NSW,2018,Single,No,No,No,60,Driver,Male,18
Qld,2018,Multiple,No,No,No,80,Driver,Female,72
NSW,2018,Multiple,No,Yes,No,60,Driver,Male,63
WA,2018,Single,No,No,No,110,Driver,Male,49
NSW,2018,Multiple,No,No,No,60,Passenger,Female,26
NT,2018,Single,No,No,No,110,Passenger,Female,33
WA,2018,Single,No,No,No,110,Driver,Male,34
NT,2018,Single,No,No,No,110,Passenger,Male,39
NSW,2018,Single,No,No,No,80,Driver,Female,49
NSW,2018,Multiple,No,No,No,50,Driver,Female,51
Vic,2018,Single,No,No,No,100,Driver,Male,25
NSW,2018,Single,No,No,No,100,Passenger,Male,27
Qld,2018,Multiple,Yes,No,No,90,Other,Female,14
Vic,2018,Single,No,No,No,100,Driver,Male,36
NSW,2018,Single,No,No,Yes,80,Driver,Male,51
Qld,2018,Single,No,Yes,No,100,Driver,Male,31
Vic,2018,Single,No,No,No,100,Driver,Male,33
SA,2018,Multiple,No,No,No,100,Driver,Female,17
NT,2018,Single,No,No,No,110,Driver,Male,46
WA,2018,Single,No,No,No,110,Driver,Male,19
Qld,2018,Multiple,No,No,No,100,Passenger,Female,17
NSW,2018,Single,No,No,No,50,Motorcycle,Male,22
NT,2018,Single,No,No,No,110,Passenger,Male,45
Vic,2018,Multiple,No,No,No,80,Motorcycle,Male,22
NSW,2018,Multiple,No,No,No,60,Motorcycle,Male,28
NSW,2018,Single,No,No,No,50,Passenger,Female,17
Vic,2018,Multiple,No,No,No,100,Passenger,Female,7
Vic,2018,Single,No,Yes,No,60,Pedestrian,Female,69
NT,2018,Single,No,No,No,110,Passenger,Female,23
Qld,2018,Single,No,No,No,100,Pedestrian,Male,18
NSW,2018,Single,No,No,No,100,Passenger,Female,13
Vic,2018,Single,No,No,No,80,Passenger,Female,74
Vic,2018,Multiple,No,No,Yes,70,Driver,Male,43
Qld,2018,Multiple,No,No,No,100,Driver,Female,83
NSW,2018,Single,No,No,No,80,Driver,Female,27
Qld,2018,Single,No,No,No,100,Motorcycle,Male,75
NT,2018,Single,No,No,No,110,Passenger,Male,37
NSW,2018,Multiple,No,Yes,No,80,Driver,Male,62
NSW,2018,Single,No,No,No,110,Driver,Male,35
NSW,2018,Multiple,No,Yes,No,60,Passenger,Female,97
Vic,2018,Multiple,No,No,No,80,Driver,Male,32
Vic,2018,Multiple,No,No,No,80,Driver,Male,74
NSW,2018,Multiple,No,Yes,No,60,Other,Male,50
NT,2018,Single,No,No,No,60,Pedestrian,Male,44
NSW,2018,Multiple,No,No,No,100,Driver,Female,42
SA,2018,Multiple,No,No,No,80,Motorcycle,Male,45
Vic,2018,Multiple,No,No,No,100,Driver,Female,41
SA,2018,Multiple,No,No,No,110,Driver,Female,73
WA,2018,Single,No,No,No,110,Passenger,Female,37
ACT,2018,Single,Yes,No,No,100,Pedestrian,Male,27
WA,2018,Single,No,No,No,110,Driver,Female,27
NSW,2018,Single,No,No,No,50,Pedestrian,Male,79
NT,2018,Single,No,No,No,110,Motorcycle,Male,69
WA,2018,Multiple,No,No,No,50,Passenger,Female,93
Vic,2018,Single,No,No,No,60,Other,Female,86
NSW,2018,Single,No,No,No,110,Motorcycle,Male,72
Qld,2018,Multiple,No,No,No,50,Driver,Female,76
Vic,2018,Single,No,No,No,80,Pedestrian,Male,36
NSW,2018,Single,No,No,No,100,Passenger,Male,94
Vic,2018,Multiple,No,No,No,60,Motorcycle,Male,28
NSW,2018,Multiple,No,Yes,No,100,Motorcycle,Male,52
Vic,2018,Single,No,No,No,100,Driver,Male,83
NSW,2018,Single,No,No,No,110,Driver,Male,18
Vic,2018,Multiple,No,Yes,No,100,Pedestrian,Male,34
WA,2018,Single,No,No,No,110,Passenger,Male,45
WA,2018,Multiple,No,No,No,110,Motorcycle,Male,74
Vic,2018,Single,No,No,No,50,Motorcycle,Male,44
SA,2018,Multiple,No,No,No,110,Passenger,Female,78
WA,2018,Single,No,No,No,110,Motorcycle,Male,28
Qld,2018,Single,No,No,No,100,Passenger,Female,74
WA,2018,Multiple,No,Yes,No,90,Driver,Female,21
WA,2018,Single,No,No,No,90,Pedestrian,Male,22
NSW,2018,Multiple,No,No,No,80,Motorcycle,Male,53
NSW,2018,Single,No,No,No,60,Pedestrian,Male,32
Vic,2018,Single,No,No,No,100,Driver,Male,31
SA,2018,Multiple,No,No,No,110,Driver,Male,76
ACT,2018,Single,No,No,No,100,Driver,Male,32
Qld,2018,Multiple,No,No,No,70,Motorcycle,Male,61
SA,2018,Multiple,No,No,No,110,Driver,Male,29
Vic,2018,Multiple,No,No,No,80,Driver,Female,77
NSW,2018,Single,No,No,No,100,Passenger,Female,49
SA,2018,Single,No,No,No,110,Driver,Male,76
Qld,2018,Single,No,No,No,100,Driver,Male,43
NSW,2018,Single,No,No,No,100,Driver,Male,42
Qld,2018,Single,No,No,No,100,Driver,Female,25
NSW,2018,Multiple,Yes,No,No,100,Motorcycle,Male,67
Tas,2018,Single,No,No,No,100,Motorcycle,Male,54
NSW,2018,Single,No,No,No,60,Pedestrian,Female,9
Qld,2018,Multiple,No,Yes,Yes,100,Driver,Male,62
NSW,2018,Multiple,No,Yes,No,100,Driver,Male,82
NSW,2018,Single,No,No,No,80,Motorcycle,Male,37
WA,2018,Single,No,No,No,110,Passenger,Male,16
Qld,2018,Multiple,No,No,No,100,Driver,Male,52
Tas,2018,Multiple,No,No,No,50,Pedestrian,Male,61
NSW,2018,Single,No,No,No,100,Motorcycle,Male,23
NSW,2018,Single,No,No,No,60,Pedestrian,Female,20
SA,2018,Single,No,No,No,40,Driver,Male,84
Vic,2018,Single,No,No,No,100,Motorcycle,Male,65
Qld,2018,Multiple,No,No,No,100,Passenger,Female,8
Qld,2018,Single,No,No,No,50,Driver,Male,24
Qld,2018,Single,No,No,No,110,Driver,Male,20
NSW,2018,Single,No,No,No,50,Pedestrian,Male,43
NSW,2018,Single,No,No,No,100,Driver,Male,44
Vic,2018,Single,No,Yes,No,50,Passenger,Female,49
NSW,2018,Single,No,No,No,100,Driver,Male,18
Vic,2018,Single,No,No,No,50,Pedestrian,Male,86
NSW,2018,Single,No,No,No,110,Passenger,Female,77
SA,2018,Single,No,No,No,110,Driver,Female,58
Vic,2018,Single,No,No,No,100,Passenger,Female,48
NSW,2018,Multiple,No,No,No,60,Driver,Male,66
Qld,2018,Multiple,No,Yes,Yes,100,Driver,Male,40
Vic,2018,Single,No,No,No,80,Pedestrian,Female,27
Vic,2018,Multiple,No,No,No,100,Motorcycle,Male,59
Vic,2018,Multiple,No,No,Yes,60,Passenger,Female,80
Tas,2018,Multiple,No,No,No,60,Driver,Male,48
WA,2018,Single,No,No,No,110,Driver,Male,16
WA,2018,Single,No,No,No,110,Driver,Male,27
Vic,2018,Multiple,No,No,No,80,Driver,Male,75
NSW,2018,Multiple,No,No,No,100,Driver,Female,19
Vic,2018,Single,No,No,No,100,Driver,Female,72
NSW,2018,Single,No,No,No,100,Driver,Male,22
SA,2018,Multiple,No,No,No,110,Driver,Male,76
WA,2018,Single,No,No,No,110,Driver,Male,18
Tas,2018,Single,No,No,No,100,Driver,Male,77
Vic,2018,Single,No,No,No,100,Driver,Male,31
Qld,2018,Single,No,No,No,100,Pedestrian,Male,25
WA,2018,Single,No,No,No,80,Driver,Male,43
NSW,2018,Single,No,No,No,50,Driver,Male,92
Vic,2018,Multiple,No,No,No,80,Driver,Male,38
Qld,2018,Single,No,No,No,50,Pedestrian,Male,37
Qld,2018,Single,No,No,No,100,Motorcycle,Male,56
Tas,2018,Single,No,No,No,100,Driver,Male,20
NSW,2018,Single,No,No,No,50,Motorcycle,Male,46
NT,2018,Single,No,No,No,130,Passenger,Male,15
NSW,2018,Multiple,No,No,No,100,Driver,Male,59
NT,2018,Single,No,No,No,130,Passenger,Male,16
NSW,2018,Multiple,No,No,No,100,Driver,Male,48
NSW,2018,Single,No,No,No,100,Passenger,Male,20
Vic,2018,Single,No,No,No,80,Driver,Male,20
Qld,2018,Single,No,No,No,100,Driver,Female,37
Qld,2018,Single,No,No,No,60,Passenger,Male,23
Qld,2018,Multiple,No,No,No,100,Passenger,Male,35
WA,2018,Multiple,No,No,No,110,Driver,Male,20
WA,2018,Single,No,No,No,50,Motorcycle,Male,32
WA,2018,Single,No,No,No,60,Motorcycle,Male,38
Qld,2018,Multiple,No,No,No,100,Driver,Male,26
Qld,2018,Single,No,No,No,60,Passenger,Male,28
NSW,2018,Single,No,No,No,60,Driver,Male,37
WA,2018,Single,No,No,No,110,Passenger,Male,49
Vic,2018,Multiple,No,No,No,80,Motorcycle,Male,37
Vic,2018,Single,No,No,No,80,Driver,Male,37
NSW,2018,Multiple,No,No,Yes,80,Passenger,Male,27
SA,2018,Single,No,No,No,110,Passenger,Male,23
NSW,2018,Multiple,No,No,No,60,Passenger,Female,32
Qld,2018,Single,No,No,No,90,Driver,Female,50
NSW,2018,Multiple,No,No,No,60,Driver,Female,17
NSW,2018,Single,No,No,No,100,Driver,Male,58
WA,2018,Multiple,No,No,Yes,110,Driver,Male,47
SA,2018,Multiple,No,No,No,60,Passenger,Male,69
NSW,2018,Single,No,No,No,100,Driver,Female,25
SA,2018,Single,No,No,No,70,Passenger,Male,19
NSW,2018,Single,No,No,No,80,Driver,Female,45
NSW,2018,Multiple,No,No,No,60,Passenger,Female,23
NSW,2018,Single,No,No,No,50,Motorcycle,Male,38
NSW,2018,Single,No,No,No,80,Driver,Male,19
Qld,2018,Multiple,No,No,No,60,Passenger,Male,15
NSW,2018,Multiple,No,No,No,70,Motorcycle,Male,25
NSW,2018,Multiple,No,No,No,60,Driver,Male,37
NSW,2018,Single,No,No,No,100,Driver,Male,14
NSW,2018,Multiple,No,No,No,100,Passenger,Male,22
NSW,2018,Single,No,No,No,100,Driver,Male,39
NSW,2018,Multiple,No,No,No,100,Driver,Female,20
Vic,2018,Multiple,No,No,No,70,Motorcycle,Male,21
WA,2018,Multiple,No,No,Yes,110,Passenger,Female,10
WA,2018,Single,No,No,No,60,Driver,Male,45
Tas,2018,Multiple,No,Yes,No,100,Driver,Male,56
Vic,2018,Multiple,No,No,No,100,Driver,Female,31
NSW,2018,Multiple,No,No,No,60,Other,Male,19
SA,2018,Multiple,No,No,No,110,Passenger,Male,30
NSW,2018,Multiple,No,No,Yes,110,Driver,Female,24
SA,2018,Multiple,No,No,No,110,Driver,Male,30
Qld,2018,Multiple,No,No,Yes,80,Driver,Male,46
Qld,2018,Single,No,No,No,50,Driver,Male,34
NSW,2018,Single,No,No,No,50,Other,Male,64
Vic,2018,Single,No,No,No,80,Passenger,Male,12
NSW,2018,Multiple,No,No,No,100,Driver,Male,41
SA,2018,Single,No,No,No,100,Driver,Male,17
NSW,2018,Multiple,No,No,Yes,110,Driver,Male,54
WA,2018,Multiple,No,No,Yes,110,Passenger,Female,26
Qld,2018,Multiple,No,No,No,100,Passenger,Female,50
WA,2018,Single,No,No,No,70,Motorcycle,Male,42
Qld,2018,Single,No,No,No,50,Motorcycle,Male,38
Qld,2018,Multiple,No,No,Yes,100,Driver,Male,59
Tas,2018,Single,No,No,No,40,Driver,Male,71
Qld,2018,Single,No,No,No,100,Passenger,Male,14
Vic,2018,Single,No,No,No,50,Driver,Male,38
NSW,2018,Single,No,No,No,80,Motorcycle,Male,62
Vic,2018,Single,No,No,No,100,Driver,Male,18
WA,2018,Single,No,No,No,90,Passenger,Female,36
WA,2018,Single,No,No,No,100,Passenger,Male,31
WA,2018,Single,No,No,No,90,Passenger,Female,39
NSW,2018,Single,No,Yes,No,110,Passenger,Male,49
Qld,2018,Single,No,No,No,100,Driver,Male,24
NSW,2018,Multiple,No,Yes,No,80,Motorcycle,Male,44
NSW,2018,Multiple,No,No,No,50,Driver,Male,37
NSW,2018,Single,No,No,No,60,Driver,Male,22
Qld,2018,Multiple,No,No,Yes,60,Driver,Male,66
Vic,2018,Multiple,No,No,No,100,Driver,Female,32
NSW,2018,Single,No,No,No,80,Driver,Female,60
Qld,2018,Multiple,No,Yes,Yes,100,Driver,Male,35
